Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
11:15:20:58.030,61,0.0001308569,0.2934822738,0.1309068650,0.0000000000,0.0000000000,0.0374540910,0.2493774593,0.0001309861,0.2945498526,0.0000000000,0.0064001763,0.0000000000,0.0374541990,0.2495271116,0.0505391844,0.0024589442,0.0000000000,0.1181338429,0.1083468944,0.1660902053,0.2136044800,0.0057495646,0.0000000000,0.0668466538,0.0886923224,0.0000000000,0.0000000000,0.0705489293,0.0711165518,0.2284965366,0.2158693373,0.1129076481,0.0347519740,0.1979029477,0.1239323094,0.0355422348,0.0379046686,0.2462179512,0.2361184657,0.0387325324,0.0435704552,0.0000000000,0.0000000000,0.8437072039,0.7035577893,0.7035804391,0.0403264835,0.0566775464,0.0604234785,0.0633553490,0.0635642335,0.0000000004,0.0625389814,0.0281496383,-0.0121580353,0.0038465285,0.1799316257,0.0006996774,0.0786821395,0.1798405796,0.0142890653
11:15:20:59.031,61,0.0001204287,0.2945345342,0.1302758902,0.0000000000,0.0000000000,0.0373847894,0.2399537712,0.0001205475,0.2955966890,0.0000000000,0.0057158107,0.0000000000,0.0373848788,0.2400991768,0.0498111099,0.0021969171,0.0000000000,0.1191567704,0.1075792462,0.1666623652,0.2126633823,0.0058575063,0.0000000000,0.0698676407,0.0919310302,0.0000000000,0.0000000000,0.0707397759,0.0714160800,0.2282214165,0.2157308012,0.1116509140,0.0343650281,0.1964426190,0.1230008528,0.0349238850,0.0371898785,0.2481753975,0.2381528318,0.0395696945,0.0444712415,0.0000000000,0.0000000000,0.8394597769,0.6967309117,0.6967548132,0.0395147949,0.0567526035,0.0605105013,0.0636880770,0.0639780983,0.0000000006,0.0623811074,0.0284880381,-0.0114855375,0.0034348220,0.1805708408,0.0006270575,0.0782937631,0.1804798692,0.0142703373
11:15:21:00.031,61,0.0001108315,0.2954621017,0.1301216781,0.0000000000,0.0000000000,0.0373223796,0.2322292179,0.0001109409,0.2965249419,0.0000000000,0.0054975599,0.0000000000,0.0373224579,0.2323708236,0.0490396768,0.0020363657,0.0000000000,0.1191045269,0.1069065258,0.1661298871,0.2118554413,0.0059590326,0.0000000000,0.0724024698,0.0943806916,0.0000000000,0.0000000000,0.0709235966,0.0717096925,0.2277755290,0.2154413462,0.1111016646,0.0339833722,0.1963246167,0.1225623116,0.0344290510,0.0366281122,0.2443896979,0.2355143875,0.0402821302,0.0451823734,0.0000000000,0.0000000000,0.8331433535,0.6860707402,0.6860973835,0.0388764590,0.0568156354,0.0605703518,0.0640677214,0.0644103065,0.0000000012,0.0622968115,0.0287031028,-0.0111884046,0.0033033255,0.1811377704,0.0006049871,0.0781930014,0.1810468137,0.0142977685
11:15:21:01.032,61,0.0001019991,0.2971516550,0.1302794814,0.0000000000,0.0000000000,0.0372055024,0.2234345376,0.0001020998,0.2982214391,0.0000000000,0.0055866526,0.0000000000,0.0372055694,0.2235765010,0.0482692383,0.0019240007,0.0000000000,0.1172780395,0.1056726426,0.1656903476,0.2113209665,0.0060295081,0.0000000000,0.0736824945,0.0956555232,0.0000000000,0.0000000000,0.0710641742,0.0719538853,0.2271404266,0.2149522305,0.1107177734,0.0335111953,0.2022532225,0.1228231862,0.0340668745,0.0362151787,0.2341616750,0.2259112597,0.0413060114,0.0461167954,0.0000000000,0.0000000000,0.8271418810,0.6774299741,0.6774608493,0.0383950882,0.0568664968,0.0606133752,0.0645132661,0.0649043173,0.0000000034,0.0625755489,0.0290954672,-0.0113336956,0.0033562200,0.1821741611,0.0006182701,0.0782729983,0.1820833236,0.0143961273
11:15:21:02.033,61,0.0000938706,0.2984821796,0.1305598468,0.0000000000,0.0000000000,0.0370698236,0.2101457715,0.0000939632,0.2995596230,0.0000000000,0.0058231694,0.0000000000,0.0370698832,0.2102767974,0.0469289050,0.0018378845,0.0000000000,0.1140585765,0.1042627618,0.1651452780,0.2113640755,0.0060710683,0.0000000000,0.0748550072,0.0968865231,0.0000000000,0.0000000000,0.0710959211,0.0720867291,0.2235298455,0.2127628475,0.1101350486,0.0329641849,0.2071233839,0.1240732297,0.0337679349,0.0358668156,0.2265443206,0.2189209163,0.0427619703,0.0475027822,0.0000000000,0.0000000000,0.8192980289,0.6671442389,0.6671786904,0.0379917771,0.0568897910,0.0606312379,0.0650277808,0.0654756874,0.0000000075,0.0630057305,0.0298689697,-0.0112785473,0.0034977805,0.1829917133,0.0006473048,0.0784296840,0.1829009652,0.0144911110
11:15:21:03.034,61,0.0000863898,0.3004243076,0.1308213919,0.0000000000,0.0000000000,0.0369115099,0.1955095828,0.0000864751,0.3015108705,0.0000000000,0.0060445596,0.0000000000,0.0369115658,0.1956122071,0.0446520820,0.0017150602,0.0000000000,0.1051975340,0.1025517732,0.1627434045,0.2117110938,0.0061526154,0.0000000000,0.0756187811,0.0975787938,0.0000000000,0.0000000000,0.0709640756,0.0720333830,0.2190763503,0.2098342031,0.1088268161,0.0323023163,0.2161633968,0.1282711327,0.0335638002,0.0356080942,0.2132107466,0.2068712711,0.0443204455,0.0489806011,0.0000000000,0.0000000000,0.8084154725,0.6537459493,0.6537767053,0.0376806669,0.0568572544,0.0605797656,0.0655979291,0.0660818517,0.0000000232,0.0641342625,0.0306147318,-0.0114404745,0.0036299590,0.1841837317,0.0006762421,0.0785694942,0.1840931922,0.0146136666
11:15:21:04.034,61,0.0000795053,0.3023028672,0.1310061961,0.0000000000,0.0000000000,0.0367534533,0.1705753058,0.0000795837,0.3033972383,0.0000000000,0.0062051951,0.0000000000,0.0367535055,0.1706606150,0.0421249457,0.0015981721,0.0000000000,0.0981961638,0.1003350466,0.1591567099,0.2121583074,0.0061979163,0.0000000000,0.0770043433,0.0984043181,0.0000000000,0.0000000000,0.0707846582,0.0719479918,0.2141895443,0.2065296620,0.1065300182,0.0314348415,0.2247600108,0.1345859319,0.0334459059,0.0354267173,0.2062228024,0.2007543743,0.0463770404,0.0510618724,0.0000000000,0.0000000000,0.7947357297,0.6366026998,0.6366351247,0.0373680554,0.0568209104,0.0605172254,0.0663441196,0.0667876825,0.0000000550,0.0650964677,0.0320691615,-0.0110835480,0.0037256232,0.1853361577,0.0006985072,0.0786636323,0.1852458119,0.0147248534
11:15:21:05.035,61,0.0000731693,0.3044622540,0.1312645227,0.0000000000,0.0000000000,0.0366030522,0.1449096352,0.0000732416,0.3055664003,0.0000000000,0.0064488188,0.0000000000,0.0366031080,0.1449752152,0.0401967168,0.0014775170,0.0000000000,0.0937683135,0.0963305458,0.1570063233,0.2122914046,0.0062236665,0.0000000000,0.0805447996,0.1015120074,0.0000000000,0.0000000000,0.0706966743,0.0719748586,0.2118072063,0.2049586624,0.1025835648,0.0302994475,0.2318858355,0.1431557983,0.0334005430,0.0353069007,0.2028463334,0.1977580637,0.0503217913,0.0552306920,0.0000000000,0.0000000000,0.7777343392,0.6172996759,0.6173347235,0.0370071605,0.0568178594,0.0605164282,0.0679611862,0.0683420822,0.0000001012,0.0655398890,0.0323311538,-0.0105209099,0.0038709310,0.1866613030,0.0007310615,0.0787992105,0.1865711361,0.0148581685
11:15:21:06.036,61,0.0000673383,0.3084369302,0.1321092248,0.0000000000,0.0000000000,0.0363971479,0.1331237108,0.0000674048,0.3095642626,0.0000000000,0.0072858171,0.0000000000,0.0363972038,0.1331871599,0.0389883704,0.0012772612,0.0000000000,0.0915221497,0.0885503143,0.1559878439,0.2121360153,0.0062434115,0.0000000000,0.0833741426,0.1041672453,0.0000000000,0.0000000000,0.0707455948,0.0721361712,0.2103895992,0.2039342225,0.0965014398,0.0288505014,0.2376093119,0.1546169072,0.0333955549,0.0352249257,0.2011026442,0.1962346733,0.0589910783,0.0648215413,0.0000000000,0.0000000000,0.7678658366,0.6036057472,0.6036450267,0.0366063192,0.0568482019,0.0605851859,0.0700503811,0.0705651864,0.0000001388,0.0661149696,0.0323993415,-0.0097908862,0.0043713129,0.1891038716,0.0008366258,0.0792697296,0.1890140921,0.0151470769
11:15:21:07.037,61,0.0000619720,0.3117704093,0.1329934448,0.0000000000,0.0000000000,0.0362009034,0.1274549216,0.0000620332,0.3129198849,0.0000000000,0.0081690727,0.0000000000,0.0362009555,0.1275169849,0.0380698331,0.0009851512,0.0000000000,0.0902070254,0.0838970914,0.1554965824,0.2117331773,0.0062761442,0.0000000000,0.0863720700,0.1069926247,0.0000000000,0.0000000000,0.0709363148,0.0724243969,0.2096815854,0.2034292817,0.0918990746,0.0277557317,0.2399998456,0.1588709950,0.0333757587,0.0351329632,0.2006188184,0.1958464980,0.0640571192,0.0703363568,0.0000000000,0.0000000000,0.7623502612,0.5960278511,0.5960689783,0.0361866690,0.0569458082,0.0607457124,0.0718103349,0.0725848749,0.0000001567,0.0663824305,0.0329672694,-0.0090459911,0.0048993104,0.1911542416,0.0009480960,0.0797690079,0.1910647154,0.0154116778
11:15:21:08.037,61,0.0000570333,0.3139369488,0.1343460828,0.0000000000,0.0000000000,0.0360310003,0.1280838847,0.0000570896,0.3151120543,0.0000000000,0.0095499838,0.0000000000,0.0360310487,0.1281601340,0.0373951346,0.0005978607,0.0000000000,0.0898489505,0.0812239647,0.1556274593,0.2113545239,0.0063542365,0.0000000000,0.0893216357,0.1094114631,0.0000000000,0.0000000000,0.0711555332,0.0727187321,0.2093477100,0.2031539679,0.0873554200,0.0269203801,0.2379681617,0.1606991887,0.0332339555,0.0349261686,0.2102367282,0.2034328729,0.0665317252,0.0729903951,0.0000000000,0.0000000000,0.7600984573,0.5931240320,0.5931665301,0.0357285514,0.0570630915,0.0609377734,0.0728209540,0.0737447515,0.0000001428,0.0671001002,0.0338869020,-0.0092004184,0.0057260077,0.1924942136,0.0011160354,0.0805595815,0.1924049556,0.0156759545
11:15:21:09.037,61,0.0000524882,0.3189223409,0.1367853433,0.0000000000,0.0000000000,0.0358157642,0.1365620643,0.0000525400,0.3201476038,0.0000000000,0.0120283868,0.0000000000,0.0358158052,0.1366750598,0.0369545110,0.0000261114,0.0000000000,0.0928756967,0.0778889209,0.1586219370,0.2086112052,0.0064894133,0.0000000000,0.0912587121,0.1107768044,0.0000000000,0.0000000000,0.0714365467,0.0730592608,0.2091856599,0.2029820979,0.0828389451,0.0261696801,0.2280758768,0.1613877267,0.0329682045,0.0346060544,0.2335554212,0.2240564078,0.0700733811,0.0768849701,0.0000000000,0.0000000000,0.7678976655,0.6082822680,0.6083430052,0.0351600572,0.0572114550,0.0611469112,0.0735158920,0.0746072829,0.0000000959,0.0681146085,0.0355411172,-0.0092569748,0.0072076567,0.1955721974,0.0014278552,0.0819731653,0.1954834461,0.0162120927
11:15:21:10.038,61,0.0000483053,0.3206441700,0.1380808055,0.0000000000,0.0000000000,0.0355878174,0.1589098126,0.0000483530,0.3218933642,0.0000000000,0.0133953877,0.0000000000,0.0355878472,0.1590702832,0.0368514098,0.0000000000,0.0009506355,0.1183376089,0.0760150775,0.1748833656,0.1948804855,0.0067695943,0.0000000000,0.0927014500,0.1117617711,0.0000000000,0.0000000000,0.0719330832,0.0735831186,0.2111593485,0.2038770616,0.0791930407,0.0255120080,0.1989725381,0.1570860893,0.0325037688,0.0341094397,0.2909715176,0.2776697874,0.0739929676,0.0814353898,0.0000000000,0.0000000000,0.7973417044,0.6496798396,0.6497465372,0.0340640321,0.0574342348,0.0614425018,0.0738952011,0.0751617849,0.0000000541,0.0690706223,0.0366528481,-0.0102451378,0.0080250893,0.1966398954,0.0015986937,0.0827321857,0.1965514421,0.0164535474
11:15:21:11.039,61,0.0000444558,0.3199206889,0.1398577541,0.0000000000,0.0000000000,0.0353276394,0.1964792907,0.0000444997,0.3211930990,0.0000000000,0.0153461788,0.0000000000,0.0353276618,0.1966989785,0.0386934988,0.0000000000,0.0034820186,0.1825389117,0.0749490112,0.2169105858,0.1754228622,0.0069618672,0.0000000000,0.0929946601,0.1122778431,0.0000000000,0.0000000000,0.0728373677,0.0748876780,0.2193999290,0.2117753625,0.0751701593,0.0249421988,0.1634148657,0.1411919147,0.0309219733,0.0326326117,0.3876556754,0.3664717972,0.0822388455,0.0949491411,0.0000000000,0.0000000000,0.8313164711,0.6995498538,0.6996049285,0.0310594626,0.0575519204,0.0616990589,0.0738487914,0.0753444880,0.0000000205,0.0691304877,0.0360184349,-0.0121182548,0.0091945780,0.1962141097,0.0018275932,0.0838041157,0.1961256564,0.0166291557
11:15:21:12.040,61,0.0000409130,0.3174398839,0.1415555775,0.0000000000,0.0000000000,0.0350411348,0.2490903288,0.0000409534,0.3187283278,0.0000000000,0.0172633659,0.0000000000,0.0350411534,0.2493809015,0.0487698875,0.0000000000,0.0052911444,0.2981672883,0.0745652616,0.2452212572,0.1655783951,0.0071573169,0.0000000000,0.0829135627,0.1119924560,0.0000000000,0.0000000000,0.0743674859,0.0774998814,0.2215468585,0.2136736363,0.0686250478,0.0246329531,0.1071636826,0.1024062335,0.0274909846,0.0293489974,0.5041311383,0.4721606672,0.0898470134,0.1058518887,0.0000000000,0.0000000000,0.8540309668,0.7384446859,0.7384639978,0.0262663309,0.0575014912,0.0618689694,0.0728183240,0.0749601945,0.0000000020,0.0682040900,0.0330176130,-0.0141989579,0.0103463326,0.1947106570,0.0020403527,0.0848467648,0.1946220398,0.0167031381
11:15:21:13.040,61,0.0000376526,0.3146799505,0.1432630867,0.0000000000,0.0000000000,0.0346578881,0.3119775951,0.0000376897,0.3159828484,0.0000000000,0.0192586314,0.0000000000,0.0346579701,0.3123350739,0.0785664618,0.0000000000,0.0054000476,0.4249475300,0.0763464719,0.2558148801,0.1505231708,0.0074632997,0.0000000000,0.0572872944,0.1081043854,0.0000000000,0.0000000000,0.0773464218,0.0816456452,0.2566211820,0.2283336222,0.0662591234,0.0245736018,0.0893423259,0.0886001587,0.0245754905,0.0264287461,0.5681622624,0.5288029909,0.0927874297,0.1100129709,0.0000000000,0.0000000000,0.8739900589,0.7669090033,0.7669193149,0.0221455228,0.0573011041,0.0619677939,0.0699629933,0.0729152188,0.0000000003,0.0666924864,0.0274419636,-0.0169949736,0.0115459403,0.1930359751,0.0022568305,0.0858985111,0.1929473579,0.0167604741
11:15:21:14.040,61,0.0000346520,0.3129023910,0.1444803625,0.0000000000,0.0000000000,0.0342012644,0.3682898283,0.0000346862,0.3142160177,0.0000000000,0.0206711702,0.0000000000,0.0342014097,0.3687471747,0.0890447721,0.0000000000,0.0049152980,0.4884970784,0.0783465281,0.2571637928,0.1425046027,0.0079000322,0.0000000000,0.0470571071,0.1019037738,0.0000000000,0.0000000000,0.0802288949,0.0846975595,0.2713531852,0.2431802005,0.0647523478,0.0245778020,0.0799009129,0.0803240165,0.0223031901,0.0240549985,0.5949965715,0.5542115569,0.0941019952,0.1118635908,0.0000000000,0.0000000000,0.8852141500,0.7812058330,0.7812135220,0.0193830337,0.0568023846,0.0617170483,0.0655452237,0.0683666393,0.0000000002,0.0649069101,0.0229759049,-0.0196983237,0.0123953912,0.1919585764,0.0024089983,0.0866466165,0.1918699145,0.0168093033
11:15:21:15.042,61,0.0000318905,0.3103821278,0.1468304992,0.0000000000,0.0000000000,0.0337939113,0.4079626799,0.0000319220,0.3117196858,0.0000000000,0.0231969021,0.0000000000,0.0337941349,0.4084868431,0.0944105983,0.0000000000,0.0043615447,0.5175992846,0.0826166272,0.2502836585,0.1387169212,0.0083262082,0.0000000000,0.0411541797,0.0972627774,0.0000000000,0.0000000000,0.0830631778,0.0875403285,0.2797290385,0.2512257397,0.0639662519,0.0248143170,0.0748449415,0.0744099021,0.0207550693,0.0224182289,0.6085352898,0.5670564771,0.0925545245,0.1086569130,0.0000000000,0.0000000000,0.8904605508,0.7879160643,0.7879219651,0.0177940857,0.0561715700,0.0613101013,0.0618071593,0.0645004436,0.0000000001,0.0637688860,0.0194526743,-0.0212278906,0.0139140394,0.1904373914,0.0026821645,0.0880820826,0.1903485954,0.0169482157
11:15:21:16.042,61,0.0000293491,0.3037769794,0.1520646662,0.0000000000,0.0000000000,0.0335649662,0.4227172732,0.0000293780,0.3051626682,0.0000000000,0.0286553632,0.0000000000,0.0335652642,0.4232600927,0.0975444615,0.0000000000,0.0040823049,0.5283543468,0.0863088593,0.2423555404,0.1365386397,0.0088213757,0.0000000000,0.0381518751,0.0950793773,0.0000000000,0.0000000000,0.0862356275,0.0904758051,0.2837993503,0.2549204826,0.0637212098,0.0252553206,0.0722037554,0.0710653439,0.0196925998,0.0213243831,0.6138671637,0.5734357834,0.0882136226,0.1022321954,0.0000000000,0.0000000000,0.8929071426,0.7888966203,0.7889021039,0.0166882109,0.0555748232,0.0609017499,0.0592326485,0.0618290864,0.0000000000,0.0638527572,0.0167195331,-0.0224741139,0.0172012746,0.1864411682,0.0032445379,0.0912917629,0.1863518506,0.0171865020
11:15:21:17.042,61,0.0000270102,0.2965220809,0.1590012163,0.0000000000,0.0000000000,0.0335620046,0.4249178171,0.0000270368,0.2979739606,0.0000000000,0.0356181562,0.0000000000,0.0335623212,0.4254450202,0.0994666815,0.0000000000,0.0045543257,0.4847195745,0.0878660977,0.2266545445,0.1346610636,0.0093145464,0.0000000000,0.0377286598,0.0942392573,0.0000000000,0.0000000000,0.0898799375,0.0937304720,0.2855079472,0.2566507161,0.0639022440,0.0259992536,0.0708019361,0.0689845458,0.0189003460,0.0205287617,0.6170940995,0.5772752166,0.0839193910,0.0969365686,0.0000000000,0.0000000000,0.8937401772,0.7809016705,0.7809070945,0.0158808790,0.0551162399,0.0605488643,0.0577275343,0.0601910912,0.0000000000,0.0660469383,0.0159074925,-0.0237547960,0.0213983916,0.1820640862,0.0039391825,0.0955343917,0.1819740534,0.0175507236
11:15:21:18.043,61,0.0000248577,0.2909949124,0.1631560028,0.0000000000,0.0000000000,0.0337521620,0.4103059769,0.0000248822,0.2924801111,0.0000000000,0.0396401286,0.0000000000,0.0337524712,0.4107447267,0.1005699039,0.0000000000,0.0055223247,0.4466587305,0.0889574513,0.2195418924,0.1334773451,0.0094956998,0.0000000000,0.0504990555,0.1035269499,0.0000000000,0.0000000000,0.0933445841,0.0974556804,0.2815499008,0.2557359338,0.0661624297,0.0293684117,0.0701187626,0.0673396885,0.0183318295,0.0199841429,0.6189731956,0.5833591223,0.0786902383,0.0914407745,0.0000000000,0.0000000000,0.8939319849,0.7757948041,0.7757996321,0.0152795175,0.0549265966,0.0604663827,0.0567617230,0.0591623448,0.0000000000,0.0695294961,0.0146302357,-0.0248249322,0.0238292441,0.1787172258,0.0043041897,0.0980907381,0.1786265671,0.0176801477
11:15:21:19.044,61,0.0000228767,0.2878161669,0.1642994732,0.0000000000,0.0000000000,0.0340776853,0.3868326545,0.0000228993,0.2893042266,0.0000000000,0.0405380093,0.0000000000,0.0340779796,0.3871878982,0.1008756459,0.0000000000,0.0063565196,0.3727886379,0.0951854587,0.2159858793,0.1330925822,0.0091633359,0.0000000000,0.0752829611,0.1355693489,0.0000000000,0.0000000000,0.0960476473,0.1010532007,0.2688525319,0.2481545657,0.0762107521,0.0399238393,0.0699404255,0.0650653392,0.0179739147,0.0196738653,0.6178854704,0.5855619907,0.0688028857,0.0811924562,0.0000000000,0.0000000000,0.8934199810,0.7699488997,0.7699521184,0.0148795191,0.0550789051,0.0607811362,0.0562653020,0.0586650334,0.0000000000,0.0723803118,0.0137850139,-0.0262878165,0.0243774839,0.1767790020,0.0043544280,0.0988125205,0.1766877919,0.0176124293
11:15:21:20.044,61,0.0000210536,0.2852707803,0.1655263156,0.0000000000,0.0000000000,0.0343238190,0.3630703688,0.0000210744,0.2867648005,0.0000000000,0.0416046306,0.0000000000,0.0343240947,0.3633242548,0.0987421349,0.0000000000,0.0070213671,0.3173967898,0.0995610431,0.1883205473,0.1328393370,0.0086278655,0.0000000000,0.1125375926,0.1644012332,0.0000000000,0.0000000000,0.0997287706,0.1059842557,0.2639066279,0.2448556870,0.0889891461,0.0465208031,0.0703330040,0.0635822937,0.0178025402,0.0195537526,0.5999712348,0.5832421184,0.0597895421,0.0703056976,0.0000000000,0.0000000000,0.8915796876,0.7646812201,0.7646834850,0.0146489432,0.0553381704,0.0611651577,0.0560279377,0.0584434830,0.0000000002,0.0743927285,0.0149003593,-0.0278342459,0.0250257961,0.1752301008,0.0044302233,0.0995777622,0.1751385182,0.0175895132
11:15:21:21.045,61,0.0000193758,0.2855798304,0.1644718051,0.0000000000,0.0000000000,0.0344943181,0.3394657969,0.0000193950,0.2870623171,0.0000000000,0.0403835624,0.0000000000,0.0344945714,0.3396700025,0.0887566879,0.0000000000,0.0072893901,0.2284261286,0.1046078354,0.1616871357,0.1325319409,0.0079942625,0.0000000000,0.1296083480,0.1800692081,0.0000000000,0.0000000000,0.1042930335,0.1113698259,0.2621954679,0.2438804358,0.1266662329,0.0507324114,0.0913443491,0.0629722476,0.0179072507,0.0197218694,0.5171884894,0.5038861036,0.0516173802,0.0600141287,0.0000000000,0.0000000000,0.8862872720,0.7585309148,0.7585344315,0.0146742845,0.0557668395,0.0616825856,0.0560974255,0.0585344434,0.0000000006,0.0761651918,0.0143722696,-0.0293103922,0.0242905281,0.1754086763,0.0043045632,0.0989401489,0.1753170043,0.0174954552
11:15:21:22.046,61,0.0000178317,0.2860738933,0.1631106585,0.0000000000,0.0000000000,0.0346309803,0.3166622519,0.0000178493,0.2875412703,0.0000000000,0.0389147997,0.0000000000,0.0346312001,0.3167907596,0.0834978819,0.0000000000,0.0068518617,0.1758502573,0.1614407897,0.1348558217,0.1502593756,0.0070287660,0.0000000000,0.1527293772,0.1997277290,0.0000000000,0.0000000000,0.1062110141,0.1136648878,0.2616542280,0.2437569499,0.2013565749,0.0628625751,0.1464815885,0.0631421208,0.0192639176,0.0219113119,0.4124144912,0.3995537162,0.0399857499,0.0449702404,0.0000000000,0.0000000000,0.8789747953,0.7527415156,0.7527465820,0.0151496222,0.0572703108,0.0631791353,0.0565775931,0.0589838400,0.0000000044,0.0768391266,0.0156917181,-0.0306923110,0.0234058648,0.1756976098,0.0041547962,0.0981161669,0.1756059229,0.0173794311
11:15:21:23.046,61,0.0000164107,0.2839998603,0.1640948355,0.0000000000,0.0000000000,0.0348424800,0.3069153428,0.0000164269,0.2854713798,0.0000000000,0.0398712792,0.0000000000,0.0348426811,0.3070223331,0.0835570544,0.0000000000,0.0055474155,0.1550880224,0.1742915064,0.0973743349,0.1638818383,0.0053521330,0.0000000000,0.1612493098,0.2068639398,0.0000000000,0.0000000000,0.1124198139,0.1212380230,0.2615692317,0.2441959977,0.3075936139,0.0952468142,0.2081306726,0.0763029978,0.0391847789,0.0469331630,0.3033447862,0.2862956822,0.0303328466,0.0329468660,0.0000000000,0.0000000000,0.8650232553,0.7417106628,0.7417212725,0.0228650216,0.0608447082,0.0662100464,0.0577861406,0.0596152768,0.0000000228,0.0772390515,0.0188601408,-0.0312103555,0.0239865128,0.1744352430,0.0042266231,0.0987302065,0.1743433475,0.0173595175
11:15:21:24.047,61,0.0000151029,0.2842264771,0.1653070450,0.0000000000,0.0000000000,0.0351271294,0.2958503962,0.0000151178,0.2857145071,0.0000000000,0.0411272459,0.0000000000,0.0351273082,0.2959425151,0.0886943415,0.0000000000,0.0044765584,0.1444155127,0.1609619856,0.0817380622,0.1694890261,0.0038503050,0.0000000000,0.1707167923,0.2146339864,0.0000000000,0.0000000000,0.1269882917,0.1341980398,0.2618610263,0.2447315156,0.3410230577,0.1066250131,0.2282891124,0.0853148028,0.0537052900,0.0623248033,0.2682510018,0.2505320013,0.0251607411,0.0269151144,0.0000000000,0.0000000000,0.8514768481,0.7324786186,0.7324874997,0.0289801937,0.0649292469,0.0696302280,0.0591603220,0.0603016429,0.0000016075,0.0783562511,0.0209156107,-0.0299508106,0.0247414503,0.1745870411,0.0043634926,0.0994570404,0.1744951904,0.0175024141
11:15:21:25.047,61,0.0000138993,0.2844588757,0.1665963084,0.0000000000,0.0000000000,0.0354120322,0.2812886834,0.0000139130,0.2859644592,0.0000000000,0.0424710251,0.0000000000,0.0354121886,0.2813685238,0.0902661607,0.0000000000,0.0035546643,0.1385610849,0.1479419619,0.0728558674,0.1737601161,0.0025278805,0.0000000000,0.1798465252,0.2238760889,0.0000000000,0.0000000000,0.1333176345,0.1400136203,0.2619318962,0.2449876070,0.3528376818,0.1117842272,0.2391970456,0.0963034630,0.0635928363,0.0727868229,0.2500368655,0.2326924801,0.0224454422,0.0237724893,0.0000000000,0.0000000000,0.8421376348,0.7248057723,0.7248135209,0.0331831165,0.0686935112,0.0730433241,0.0610300638,0.0615334734,0.0000036421,0.0778829977,0.0245742574,-0.0287625343,0.0255491491,0.1747433543,0.0045100274,0.1002301425,0.1746515632,0.0176541097
11:15:21:26.049,61,0.0000127916,0.2850508094,0.1677829474,0.0000000000,0.0000000000,0.0356502645,0.2647161782,0.0000128043,0.2865745127,0.0000000000,0.0436621606,0.0000000000,0.0356504060,0.2647877336,0.0908442661,0.0000000000,0.0027503686,0.1301334649,0.1286316812,0.0665183142,0.1762051135,0.0013653897,0.0000000000,0.1834934503,0.2272925824,0.0000000000,0.0000000000,0.1362457573,0.1426776797,0.2598681152,0.2440825701,0.3299373388,0.1055394188,0.2572946548,0.1155665070,0.0787484497,0.0891135782,0.2400448322,0.2228441238,0.0208382811,0.0219752360,0.0000000000,0.0000000000,0.8336371779,0.7149248719,0.7149319053,0.0364062004,0.0710458308,0.0751994401,0.0623339824,0.0624300651,0.0000064635,0.0778439417,0.0278352350,-0.0272772163,0.0262639634,0.1751194298,0.0046463623,0.1009375751,0.1750276685,0.0178173315
11:15:21:27.049,61,0.0000117723,0.2871931791,0.1688580960,0.0000000000,0.0000000000,0.0358384214,0.2486447692,0.0000117839,0.2887402177,0.0000000000,0.0447929651,0.0000000000,0.0358385928,0.2487372011,0.0876557231,0.0000000000,0.0018828609,0.1146869659,0.1159534901,0.0634218454,0.1801027507,0.0003341702,0.0000000000,0.1857586950,0.2294779122,0.0000000000,0.0000000000,0.1372185051,0.1433591098,0.2560358047,0.2415488660,0.2896219492,0.0850290209,0.2652679682,0.1248152256,0.0837727487,0.0944123417,0.2274090946,0.2138900161,0.0199072007,0.0209936053,0.0000000000,0.0000000000,0.8293781877,0.7067653537,0.7067723274,0.0389681868,0.0723019615,0.0764245316,0.0639080405,0.0641563758,0.0000104762,0.0785768852,0.0295865145,-0.0260456502,0.0269378386,0.1764460653,0.0048024058,0.1015607417,0.1763545871,0.0180656556
